Bin Id,Bin Id,dereplication,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,QC,final_quality_assessment,gtdbtk_classify,note,,,,
H51R302um_2022HA_B0093.fasta,H51R302um_2022HA_B0093,yes,k__Bacteria (UID3187),2258,181,110,58,121,2,0,0,0,67.2,1.82,50,58.1,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Palsa-1315;s__,.,,,,
H51-bin326_1-contigs.fasta,H51-bin326_1-contigs,yes,k__Bacteria (UID1452),924,151,101,38,113,0,0,0,0,67.18,0,0,67.18,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA11705;f__UBA11705;g__;s__,.,,,,
H41R202um_2022HA_B0066.fasta,H41R202um_2022HA_B0066,yes,k__Bacteria (UID2495),2993,143,89,34,109,0,0,0,0,67.16,0,0,67.16,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__2-01-FULL-56-20;g__;s__,.,,,,
H52R302um_2022_B0091.fasta,H52R302um_2022_B0091,yes,k__Bacteria (UID203),5449,104,58,29,75,0,0,0,0,67.14,0,0,67.14,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__UBA10103;s__,.,,,,
H43-bin049_1-contigs.fasta,H43-bin049_1-contigs,yes,o__Sphingomonadales (UID3310),26,569,293,181,386,2,0,0,0,67.13,0.68,50,63.73,medium,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__,.,,,,
H41R102um_2022HA_B0066.fasta,H41R102um_2022HA_B0066,yes,k__Bacteria (UID1452),924,151,101,40,111,0,0,0,0,67.12,0,0,67.12,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__;s__,.,,,,
H52R301um_2022_B0047.fasta,H52R301um_2022_B0047,yes,k__Bacteria (UID203),5449,104,58,31,71,2,0,0,0,67.11,1.72,50,58.51,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9988;g__;s__,.,,,,
H32R102um_2022HA_B0103.fasta,H32R102um_2022HA_B0103,yes,k__Bacteria (UID2495),2993,143,89,35,104,4,0,0,0,67.06,2.91,25,52.51,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__WO2-44-18;g__2011-GWA2-47-8b;s__,.,,,,
H52R301um_2022_B0098.fasta,H52R301um_2022_B0098,yes,k__Bacteria (UID2495),2993,143,89,34,107,2,0,0,0,67.06,0.37,0,65.21,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Zambryskibacteraceae;g__UBA5004;s__,.,,,,
H53R202um_2022HA_B0067.fasta,H53R202um_2022HA_B0067,yes,k__Archaea (UID2),207,149,107,41,108,0,0,0,0,67.06,0,0,67.06,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__,.,,,,
H52R201um_2022_B0056.fasta,H52R201um_2022_B0056,yes,k__Bacteria (UID1452),924,151,101,36,114,1,0,0,0,67,0.99,0,62.05,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__2-01-FULL-38-21;s__,.,,,,
H32R102um_2022_B0029.fasta,H32R102um_2022_B0029,yes,k__Archaea (UID2),207,149,107,42,106,1,0,0,0,66.98,0.93,0,62.33,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__;s__,.,,,,
H32R102um_2022_B0075.fasta,H32R102um_2022_B0075,yes,k__Bacteria (UID2565),2921,152,93,53,97,2,0,0,0,66.94,1.61,0,58.89,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA9649;f__UBA9649;g__2-02-FULL-67-20;s__,.,,,,
H52R201um_2022_B0017.fasta,H52R201um_2022_B0017,yes,k__Bacteria (UID1452),924,151,101,45,106,0,0,0,0,66.94,0,0,66.94,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA1558;f__2-01-FULL-52-15;g__;s__,.,,,,
H51-bin009_1-contigs.fasta,H51-bin009_1-contigs,yes,k__Archaea (UID2),207,149,107,40,107,2,0,0,0,66.91,0.93,0,62.26,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__UBA10117;f__UBA10117;g__;s__,.,,,,
H43-bin186_1-contigs.fasta,H43-bin186_1-contigs,yes,k__Bacteria (UID1452),924,151,101,40,110,1,0,0,0,66.87,0.99,0,61.92,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA9629;f__UBA9629;g__;s__,.,,,,
H41R202um_2022HA_B0134.fasta,H41R202um_2022HA_B0134,yes,k__Bacteria (UID1452),924,151,101,36,115,0,0,0,0,66.83,0,0,66.83,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA10105;g__;s__,.,,,,
H41R302um_2022HA_B0024.fasta,H41R302um_2022HA_B0024,yes,k__Bacteria (UID1452),924,161,108,42,118,1,0,0,0,66.83,0.93,0,62.18,medium,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UM-FILTER-43-11;f__;g__;s__,.,,,,
H43-bin163_1-contigs.fasta,H43-bin163_1-contigs,yes,k__Bacteria (UID1452),924,151,101,39,112,0,0,0,0,66.83,0,0,66.83,medium,d__Bacteria;p__Patescibacteria;c__UBA1384;o__XYA2-FULL-43-10;f__XYA2-FULL-43-10;g__;s__,.,,,,
H51R301um_2022_B0031.fasta,H51R301um_2022_B0031,yes,k__Bacteria (UID2495),2993,143,89,37,106,0,0,0,0,66.82,0,0,66.82,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,.,,,,
H53R101um_2022_B0061.fasta,H53R101um_2022_B0061,yes,k__Archaea (UID2),207,149,107,41,108,0,0,0,0,66.82,0,0,66.82,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__JWKY01;s__,.,,,,
H41R201um_2022_B0060.fasta,H41R201um_2022_B0060,yes,k__Bacteria (UID203),5449,104,58,23,81,0,0,0,0,66.77,0,0,66.77,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517;g__;s__,.,,,,
H41R102um_2022HA_B0051.fasta,H41R102um_2022HA_B0051,yes,k__Bacteria (UID203),5449,104,58,38,64,2,0,0,0,66.76,1.15,0,61.01,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA9570;f__;g__;s__,.,,,,
H41-bin051_1-contigs.fasta,H41-bin051_1-contigs,yes,k__Archaea (UID2),207,149,107,41,108,0,0,0,0,66.74,0,0,66.74,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__PSPM01;s__,.,,,,
H41-bin063_1-contigs.fasta,H41-bin063_1-contigs,yes,k__Archaea (UID2),207,149,107,41,107,1,0,0,0,66.74,0.93,100,62.09,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__PSPM01;s__,.,,,,
H41R201um_2022_B0023.fasta,H41R201um_2022_B0023,yes,k__Archaea (UID2),207,149,107,42,107,0,0,0,0,66.74,0,0,66.74,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__;s__,.,,,,
H43-bin083_1-contigs.fasta,H43-bin083_1-contigs,yes,k__Archaea (UID2),207,149,107,41,107,1,0,0,0,66.74,0.93,0,62.09,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__UBA73;s__,.,,,,
H52R302um_2022HA_B0132.fasta,H52R302um_2022HA_B0132,yes,k__Bacteria (UID1452),924,151,101,37,114,0,0,0,0,66.74,0,0,66.74,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__2-01-FULL-39-10-A;s__,.,,,,
H52-bin113_1-contigs.fasta,H52-bin113_1-contigs,yes,k__Bacteria (UID1452),924,151,101,41,109,1,0,0,0,66.73,0.99,0,61.78,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__;s__,.,,,,
H32R202um_2022HA_B0093.fasta,H32R202um_2022HA_B0093,yes,k__Bacteria (UID203),5449,104,58,26,76,2,0,0,0,66.71,1.15,50,60.96,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__C7867-001;s__,.,,,,
H32R302um_2022_B0038.fasta,H32R302um_2022_B0038,yes,k__Bacteria (UID1452),924,151,101,38,112,1,0,0,0,66.67,0.99,0,61.72,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA11705;f__UBA11705;g__;s__,.,,,,
H52R102um_2022HA_B0027.fasta,H52R102um_2022HA_B0027,yes,k__Bacteria (UID203),5449,104,58,22,82,0,0,0,0,66.67,0,0,66.67,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA11359_A;g__2-02-FULL-44-35;s__,.,,,,
H41R301um_2022_B0045.fasta,H41R301um_2022_B0045,yes,k__Bacteria (UID2495),2993,143,89,37,106,0,0,0,0,66.66,0,0,66.66,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__2-01-FULL-56-20;g__;s__,.,,,,
H32R202um_2022HA_B0002.fasta,H32R202um_2022HA_B0002,yes,k__Bacteria (UID2495),2993,143,89,34,109,0,0,0,0,66.56,0,0,66.56,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__WO2-41-13;f__;g__;s__,.,,,,
H43-bin185_1-contigs.fasta,H43-bin185_1-contigs,yes,k__Bacteria (UID203),5449,104,58,21,82,1,0,0,0,66.51,0.34,0,64.81,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__HR35;g__;s__,.,,,,
H32-bin131_1-contigs.fasta,H32-bin131_1-contigs,yes,k__Bacteria (UID1452),924,151,101,39,111,1,0,0,0,66.5,0.99,0,61.55,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__GWA2-47-26;g__;s__,.,,,,
H41R102um_2022HA_B0124.fasta,H41R102um_2022HA_B0124,yes,k__Archaea (UID2),207,145,103,51,90,4,0,0,0,66.47,2.26,50,55.17,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__,.,,,,
H41-bin083_1-contigs.fasta,H41-bin083_1-contigs,yes,k__Bacteria (UID1452),924,151,101,48,103,0,0,0,0,66.44,0,0,66.44,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__2-12-FULL-57-11;g__SCUL01;s__,.,,,,
H51-bin298_1-contigs.fasta,H51-bin298_1-contigs,yes,k__Bacteria (UID3187),2258,190,119,47,141,2,0,0,0,66.4,1.01,50,61.35,medium,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__UBA9968;s__UBA9968 sp001799045,.,,,,
H41-bin180_1-contigs.fasta,H41-bin180_1-contigs,yes,k__Bacteria (UID1452),924,151,101,42,105,4,0,0,0,66.39,1.79,25,57.44,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__UBA9934;g__UBA11707;s__,.,,,,
H51-bin156_1-contigs.fasta,H51-bin156_1-contigs,yes,k__Bacteria (UID1452),924,161,108,41,120,0,0,0,0,66.36,0,0,66.36,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA10025;f__PEXW01;g__;s__,.,,,,
H51-bin010_1-contigs.fasta,H51-bin010_1-contigs,yes,k__Bacteria (UID203),5449,104,58,23,81,0,0,0,0,66.35,0,0,66.35,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__2-02-FULL-40-12;g__;s__,.,,,,
H41R102um_2022HA_B0108.fasta,H41R102um_2022HA_B0108,yes,k__Bacteria (UID2565),2921,152,93,45,104,3,0,0,0,66.33,1.27,33.33,59.98,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__UBA10015;s__,.,,,,
H41-bin066_1-contigs.fasta,H41-bin066_1-contigs,yes,k__Archaea (UID2),207,149,107,41,107,1,0,0,0,66.28,0.93,0,61.63,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__UBA73;s__,.,,,,
H41R301um_2022_B0054.fasta,H41R301um_2022_B0054,yes,k__Archaea (UID2),207,149,107,41,108,0,0,0,0,66.28,0,0,66.28,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__;s__,.,,,,
H41-bin155_1-contigs.fasta,H41-bin155_1-contigs,yes,k__Bacteria (UID1453),901,171,117,44,127,0,0,0,0,66.21,0,0,66.21,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__1-14-0-10-45-20;s__,.,,,,
H32-bin145_1-contigs.fasta,H32-bin145_1-contigs,yes,k__Bacteria (UID1452),924,161,108,40,121,0,0,0,0,66.2,0,0,66.2,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA10025;f__;g__;s__,.,,,,
H32R302um_2022_B0010.fasta,H32R302um_2022_B0010,yes,k__Bacteria (UID2565),2921,152,93,51,100,1,0,0,0,66.2,1.08,100,60.8,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__;f__;g__;s__,.,,,,
H41-bin115_1-contigs.fasta,H41-bin115_1-contigs,yes,k__Bacteria (UID203),5449,104,58,26,78,0,0,0,0,66.2,0,0,66.2,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA1539;g__;s__,.,,,,
H52R302um_2022HA_B0059.fasta,H52R302um_2022HA_B0059,yes,k__Bacteria (UID1452),924,161,108,40,121,0,0,0,0,66.2,0,0,66.2,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Woykebacterales;f__;g__;s__,.,,,,
H41-bin142_1-contigs.fasta,H41-bin142_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,34,109,0,0,0,0,66.19,0,0,66.19,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__GWC2-37-13;s__,.,,,,
H32R202um_2022HA_B0024.fasta,H32R202um_2022HA_B0024,yes,k__Archaea (UID2),207,149,107,46,97,6,0,0,0,66.13,2.48,16.67,53.73,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA10216;g__UBA10216;s__,.,,,,
H41R202um_2022HA_B0068.fasta,H41R202um_2022HA_B0068,yes,k__Archaea (UID2),207,149,107,42,107,0,0,0,0,66.12,0,0,66.12,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__,.,,,,
H14R202um_2022HA_B0024.fasta,H14R202um_2022HA_B0024,yes,k__Bacteria (UID2495),2993,143,89,46,96,1,0,0,0,66.09,0.56,100,63.29,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__UBA1568;s__,.,,,,
H51-bin302_1-contigs.fasta,H51-bin302_1-contigs,yes,k__Archaea (UID2),207,149,107,48,99,2,0,0,0,66.07,1.4,0,59.07,medium,d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__CG10238-14;f__SCSR01;g__;s__,.,,,,
H32R202um_2022HA_B0070.fasta,H32R202um_2022HA_B0070,yes,k__Archaea (UID2),207,149,107,43,106,0,0,0,0,66.04,0,0,66.04,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__UBA73;s__,.,,,,
H51-bin144_1-contigs.fasta,H51-bin144_1-contigs,yes,k__Bacteria (UID2495),2993,143,89,44,98,1,0,0,0,66.04,0.1,100,65.54,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA1539;g__;s__,.,,,,
H53R102um_2022HA_B0010.fasta,H53R102um_2022HA_B0010,yes,k__Bacteria (UID2495),2993,143,89,34,109,0,0,0,0,66,0,0,66,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,.,,,,
H32-bin006_1-contigs.fasta,H32-bin006_1-contigs,yes,k__Bacteria (UID203),5449,104,58,28,76,0,0,0,0,65.99,0,0,65.99,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA1539;g__;s__,.,,,,
H51-bin270_1-contigs.fasta,H51-bin270_1-contigs,yes,k__Bacteria (UID3187),2258,190,119,50,139,1,0,0,0,65.98,0.05,0,65.73,medium,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__UBA9968;s__UBA9968 sp001799045,.,,,,
H52-bin145_1-contigs.fasta,H52-bin145_1-contigs,yes,k__Archaea (UID2),207,149,107,45,102,2,0,0,0,65.89,1.87,0,56.54,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,.,,,,
H52R201um_2022_B0028.fasta,H52R201um_2022_B0028,yes,k__Bacteria (UID1452),924,160,109,41,119,0,0,0,0,65.87,0,0,65.87,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__GWA2-44-9;g__;s__,.,,,,
H52R302um_2022HA_B0020.fasta,H52R302um_2022HA_B0020,yes,c__Gammaproteobacteria (UID4267),119,544,284,192,343,9,0,0,0,65.82,2.32,11.11,54.22,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SCUD01;s__,.,,,,
H53R101um_2022_B0045.fasta,H53R101um_2022_B0045,yes,k__Archaea (UID2),207,149,107,43,106,0,0,0,0,65.81,0,0,65.81,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__RBG-13-33-26;s__,.,,,,
H51R201um_2022_B0031.fasta,H51R201um_2022_B0031,yes,k__Bacteria (UID2495),2993,143,89,42,101,0,0,0,0,65.72,0,0,65.72,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__;s__,.,,,,
H51-bin111_1-contigs.fasta,H51-bin111_1-contigs,yes,k__Bacteria (UID1452),924,161,108,45,116,0,0,0,0,65.71,0,0,65.71,medium,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__;s__,.,,,,
H32R202um_2022HA_B0014.fasta,H32R202um_2022HA_B0014,yes,k__Archaea (UID2),207,149,107,45,102,2,0,0,0,65.65,1.4,0,58.65,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__;g__;s__,.,,,,
H32R302um_2022HA_B0028.fasta,H32R302um_2022HA_B0028,yes,k__Bacteria (UID203),5449,104,58,24,80,0,0,0,0,65.65,0,0,65.65,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__UM-FILTER-39-64;s__,.,,,,
H52R201um_2022_B0002.fasta,H52R201um_2022_B0002,yes,k__Archaea (UID2),207,149,107,42,104,3,0,0,0,65.65,2.34,0,53.95,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__GW2011-AR1;g__;s__,.,,,,
H32R101um_2022_B0003.fasta,H32R101um_2022_B0003,yes,k__Bacteria (UID1452),924,151,101,41,109,1,0,0,0,65.64,0.09,100,65.19,medium,d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__PALSA-1336;s__,.,,,,
H41-bin265_1-contigs.fasta,H41-bin265_1-contigs,yes,k__Bacteria (UID1452),924,151,101,41,110,0,0,0,0,65.64,0,0,65.64,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__2-12-FULL-60-25;g__SZUA-46;s__,.,,,,
H41R202um_2022HA_B0081.fasta,H41R202um_2022HA_B0081,yes,k__Bacteria (UID3187),2258,188,117,66,120,1,1,0,0,65.63,1.88,0,56.23,medium,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__,.,,,,
H52R202um_2022HA_B0091.fasta,H52R202um_2022HA_B0091,yes,k__Bacteria (UID2495),2993,143,89,34,109,0,0,0,0,65.63,0,0,65.63,medium,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__GWC2-37-13;s__,.,,,,
H51R302um_2022HA_B0052.fasta,H51R302um_2022HA_B0052,yes,k__Archaea (UID2),207,149,107,48,101,0,0,0,0,65.58,0,0,65.58,medium,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__BA-19;s__,.,,,,
H41R102um_2022HA_B0015.fasta,H41R102um_2022HA_B0015,yes,k__Bacteria (UID2565),2921,152,93,42,108,2,0,0,0,65.55,0.6,50,62.55,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA1572;f__;g__;s__,.,,,,
H14-bin012_1-contigs.fasta,H14-bin012_1-contigs,yes,c__Gammaproteobacteria (UID4443),356,451,270,148,299,4,0,0,0,65.52,0.86,25,61.22,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5078;s__,.,,,,
H32R202um_2022HA_B0106.fasta,H32R202um_2022HA_B0106,yes,k__Archaea (UID2),207,149,107,44,100,5,0,0,0,65.5,0.36,0,63.7,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__ARS50;s__,.,,,,
H51-bin135_1-contigs.fasta,H51-bin135_1-contigs,yes,k__Archaea (UID2),207,149,107,44,104,1,0,0,0,65.5,0.93,0,60.85,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__PFCU01;g__PFCU01;s__,.,,,,
H52R102um_2022HA_B0135.fasta,H52R102um_2022HA_B0135,yes,k__Archaea (UID2),207,149,107,44,105,0,0,0,0,65.5,0,0,65.5,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__PSPM01;s__,.,,,,
H32R202um_2022HA_B0143.fasta,H32R202um_2022HA_B0143,yes,k__Bacteria (UID2565),2921,152,93,44,105,3,0,0,0,65.45,2.69,33.33,52,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__O2-FULL-52-10;s__,.,,,,
H41-bin111_1-contigs.fasta,H41-bin111_1-contigs,yes,k__Bacteria (UID1452),924,160,109,41,118,1,0,0,0,65.41,0.46,100,63.11,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__GWA2-44-9;g__;s__,.,,,,
H41R201um_2022_B0009.fasta,H41R201um_2022_B0009,yes,k__Bacteria (UID1452),924,161,108,45,114,2,0,0,0,65.4,0.62,0,62.3,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Ryanbacterales;f__GWA2-47-10b;g__;s__,.,,,,
H51R201um_2022_B0004.fasta,H51R201um_2022_B0004,yes,k__Bacteria (UID203),5449,104,58,30,74,0,0,0,0,65.4,0,0,65.4,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9973;g__UBA9973;s__,.,,,,
H32-bin009_1-contigs.fasta,H32-bin009_1-contigs,yes,k__Bacteria (UID209),5443,105,59,24,81,0,0,0,0,65.38,0,0,65.38,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__;s__,.,,,,
H53R101um_2022_B0027.fasta,H53R101um_2022_B0027,yes,k__Bacteria (UID3187),2258,181,110,55,122,4,0,0,0,65.37,1.07,0,60.02,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira sp002869845,.,,,,
H41-bin153_1-contigs.fasta,H41-bin153_1-contigs,yes,k__Archaea (UID2),207,149,107,51,96,2,0,0,0,65.36,1.4,0,58.36,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR9;g__;s__,.,,,,
H43-bin187_1-contigs.fasta,H43-bin187_1-contigs,yes,k__Bacteria (UID1452),924,151,101,38,112,1,0,0,0,65.35,0.17,0,64.5,medium,d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__UBA10169;g__;s__,.,,,,
H32R101um_2022_B0051.fasta,H32R101um_2022_B0051,yes,k__Bacteria (UID3187),2258,181,110,48,126,7,0,0,0,65.27,2.96,57.14,50.47,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_D;s__,.,,,,
H32-bin055_1-contigs.fasta,H32-bin055_1-contigs,yes,k__Archaea (UID2),207,149,107,43,106,0,0,0,0,65.26,0,0,65.26,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__UBA489;g__UBA489;s__,.,,,,
H43-bin015_1-contigs.fasta,H43-bin015_1-contigs,yes,k__Bacteria (UID203),5449,104,58,32,69,3,0,0,0,65.26,0.47,0,62.91,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA9988;g__;s__,.,,,,
H43-bin036_1-contigs.fasta,H43-bin036_1-contigs,yes,k__Archaea (UID2),207,149,107,43,105,1,0,0,0,65.26,0.93,0,60.61,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__ARS1285;g__;s__,.,,,,
H52R102um_2022HA_B0035.fasta,H52R102um_2022HA_B0035,yes,k__Archaea (UID2),207,149,107,45,104,0,0,0,0,65.26,0,0,65.26,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__;s__,.,,,,
H41R302um_2022HA_B0038.fasta,H41R302um_2022HA_B0038,yes,k__Bacteria (UID1453),901,171,117,46,125,0,0,0,0,65.21,0,0,65.21,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__UBA2163;g__UBA10103;s__,.,,,,
H32R202um_2022HA_B0145.fasta,H32R202um_2022HA_B0145,yes,k__Bacteria (UID203),5449,104,58,40,63,1,0,0,0,65.18,1.72,100,56.58,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__;g__;s__,.,,,,
H41R302um_2022HA_B0161.fasta,H41R302um_2022HA_B0161,yes,k__Bacteria (UID1452),924,151,101,42,109,0,0,0,0,65.15,0,0,65.15,medium,d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__;g__;s__,.,,,,
H43-bin138_1-contigs.fasta,H43-bin138_1-contigs,yes,k__Bacteria (UID203),5449,104,58,28,74,2,0,0,0,65.15,0.31,100,63.6,medium,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__Staskawiczbacteraceae;g__GWA2-37-10;s__,.,,,,
